"";"Eprime.Basename";"CS";"aware";"ordre";"SDO";"RWA";"score";"awareF";"cond";"ordR";"condR";"fami";"famiC";"interact";"interactC";"RWAC"
"332";"Greebles-4310-1";"M4";1,07878194778547;"CE1";0,101119852164818;29;2;"660";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"333";"Greebles-4310-1";"M5";0,789059013992778;"CE1";0,101119852164818;29;2;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"334";"Greebles-4310-1";"M6";-0,659555654970694;"CE1";0,101119852164818;29;2;"30f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"335";"Greebles-4310-1";"M7";1,27193057031394;"CE1";0,101119852164818;29;4;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"336";"Greebles-4310-1";"M8";0,789059013992778;"CE1";0,101119852164818;29;1;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"337";"Greebles-4330-1";"B1";0,789059013992778;"CE2";0,659686654599048;41;8;"60f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,76182926540287
"338";"Greebles-4330-1";"B2";0,306187457671621;"CE2";0,659686654599048;41;7;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,76182926540287
"339";"Greebles-4330-1";"B3";1,27193057031394;"CE2";0,659686654599048;41;9;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,76182926540287
"340";"Greebles-4330-1";"B4";1,27193057031394;"CE2";0,659686654599048;41;9;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,76182926540287
"341";"Greebles-4330-1";"B5";1,27193057031394;"CE2";0,659686654599048;41;9;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,76182926540287
"342";"Greebles-4330-1";"B6";0,789059013992778;"CE2";0,659686654599048;41;6;"60f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,76182926540287
"343";"Greebles-4330-1";"B7";1,75480212663509;"CE2";0,659686654599048;41;8;"80f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,76182926540287
"344";"Greebles-4330-1";"B8";0,789059013992778;"CE2";0,659686654599048;41;7;"60f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,76182926540287
"345";"Greebles-4330-1";"M1";-1,62529876761301;"CE2";0,659686654599048;41;4;"10f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,76182926540287
"346";"Greebles-4330-1";"M2";-1,14242721129185;"CE2";0,659686654599048;41;4;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,76182926540287
"347";"Greebles-4330-1";"M3";-1,62529876761301;"CE2";0,659686654599048;41;2;"10f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,76182926540287
"348";"Greebles-4330-1";"M4";-0,659555654970694;"CE2";0,659686654599048;41;3;"30f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,76182926540287
"349";"Greebles-4330-1";"M5";-0,176684098649536;"CE2";0,659686654599048;41;2;"40f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,76182926540287
"350";"Greebles-4330-1";"M6";-0,659555654970694;"CE2";0,659686654599048;41;2;"30f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,76182926540287
"351";"Greebles-4330-1";"M7";-0,659555654970694;"CE2";0,659686654599048;41;1;"30f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,76182926540287
"352";"Greebles-4330-1";"M8";-1,14242721129185;"CE2";0,659686654599048;41;2;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,76182926540287
"353";"Greebles-4808-1";"B1";-0,176684098649536;"CE1";-0,904300392216797;24;6;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-1,02208684948051
"354";"Greebles-4808-1";"B2";-0,659555654970694;"CE1";-0,904300392216797;24;6;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-1,02208684948051
"355";"Greebles-4808-1";"B3";-1,14242721129185;"CE1";-0,904300392216797;24;7;"20f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-1,02208684948051
"356";"Greebles-4808-1";"B4";0,789059013992778;"CE1";-0,904300392216797;24;6;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-1,02208684948051
"357";"Greebles-4808-1";"B5";-0,659555654970694;"CE1";-0,904300392216797;24;6;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-1,02208684948051
"358";"Greebles-4808-1";"B6";1,03049479215336;"CE1";-0,904300392216797;24;6;"65f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-1,02208684948051
"359";"Greebles-4808-1";"B7";1,27193057031394;"CE1";-0,904300392216797;24;7;"70f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-1,02208684948051
"360";"Greebles-4808-1";"B8";0,306187457671621;"CE1";-0,904300392216797;24;6;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-1,02208684948051
"361";"Greebles-4808-1";"M1";0,306187457671621;"CE1";-0,904300392216797;24;6;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-1,02208684948051
"362";"Greebles-4808-1";"M2";1,27193057031394;"CE1";-0,904300392216797;24;3;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-1,02208684948051
"363";"Greebles-4808-1";"M3";0,789059013992778;"CE1";-0,904300392216797;24;5;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-1,02208684948051
"364";"Greebles-4808-1";"M4";0,789059013992778;"CE1";-0,904300392216797;24;5;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-1,02208684948051
"365";"Greebles-4808-1";"M5";-0,176684098649536;"CE1";-0,904300392216797;24;5;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-1,02208684948051
"366";"Greebles-4808-1";"M6";0,789059013992778;"CE1";-0,904300392216797;24;5;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-1,02208684948051
"367";"Greebles-4808-1";"M7";-0,176684098649536;"CE1";-0,904300392216797;24;6;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-1,02208684948051
"368";"Greebles-4808-1";"M8";0,789059013992778;"CE1";-0,904300392216797;24;3;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-1,02208684948051
"369";"Greebles-4871-1";"B1";-0,659555654970694;"CE2";0,212833212651664;33;2;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,451751093693043
"370";"Greebles-4871-1";"B2";-0,659555654970694;"CE2";0,212833212651664;33;1;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,451751093693043
"371";"Greebles-4871-1";"B3";-0,659555654970694;"CE2";0,212833212651664;33;1;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,451751093693043
"372";"Greebles-4871-1";"B4";-0,659555654970694;"CE2";0,212833212651664;33;2;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,451751093693043
"373";"Greebles-4871-1";"B5";-0,659555654970694;"CE2";0,212833212651664;33;1;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,451751093693043
"374";"Greebles-4871-1";"B6";-0,659555654970694;"CE2";0,212833212651664;33;2;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,451751093693043
"375";"Greebles-4871-1";"B7";-0,659555654970694;"CE2";0,212833212651664;33;2;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,451751093693043
"376";"Greebles-4871-1";"B8";-0,659555654970694;"CE2";0,212833212651664;33;2;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,451751093693043
"377";"Greebles-4871-1";"M1";0,789059013992778;"CE2";0,212833212651664;33;6;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";0,451751093693043
"378";"Greebles-4871-1";"M2";0,789059013992778;"CE2";0,212833212651664;33;6;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";0,451751093693043
"379";"Greebles-4871-1";"M3";0,789059013992778;"CE2";0,212833212651664;33;7;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";0,451751093693043
"380";"Greebles-4871-1";"M4";0,789059013992778;"CE2";0,212833212651664;33;6;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";0,451751093693043
"381";"Greebles-4871-1";"M5";0,789059013992778;"CE2";0,212833212651664;33;7;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";0,451751093693043
"382";"Greebles-4871-1";"M6";0,789059013992778;"CE2";0,212833212651664;33;7;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";0,451751093693043
"383";"Greebles-4871-1";"M7";0,306187457671621;"CE2";0,212833212651664;33;6;"50f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";0,451751093693043
"384";"Greebles-4871-1";"M8";0,789059013992778;"CE2";0,212833212651664;33;7;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";0,451751093693043
"385";"Greebles-5140-1";"B1";1,27193057031394;"CE2";0,659686654599048;44;8;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";2,25310857979405
"386";"Greebles-5140-1";"B2";0,306187457671621;"CE2";0,659686654599048;44;6;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";2,25310857979405
"387";"Greebles-5140-1";"B3";1,75480212663509;"CE2";0,659686654599048;44;8;"80f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";2,25310857979405
"388";"Greebles-5140-1";"B4";1,27193057031394;"CE2";0,659686654599048;44;8;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";2,25310857979405
"389";"Greebles-5140-1";"B5";0,789059013992778;"CE2";0,659686654599048;44;6;"60f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";2,25310857979405
"390";"Greebles-5140-1";"B6";-1,14242721129185;"CE2";0,659686654599048;44;3;"20f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";2,25310857979405
"391";"Greebles-5140-1";"B7";1,75480212663509;"CE2";0,659686654599048;44;6;"80f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";2,25310857979405
"392";"Greebles-5140-1";"B8";0,306187457671621;"CE2";0,659686654599048;44;5;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";2,25310857979405
"393";"Greebles-5140-1";"M1";-1,62529876761301;"CE2";0,659686654599048;44;1;"10f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";2,25310857979405
"394";"Greebles-5140-1";"M2";-1,14242721129185;"CE2";0,659686654599048;44;2;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";2,25310857979405
"395";"Greebles-5140-1";"M3";-1,62529876761301;"CE2";0,659686654599048;44;1;"10f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";2,25310857979405
"396";"Greebles-5140-1";"M4";-1,62529876761301;"CE2";0,659686654599048;44;1;"10f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";2,25310857979405
"397";"Greebles-5140-1";"M5";-1,14242721129185;"CE2";0,659686654599048;44;1;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";2,25310857979405
"398";"Greebles-5140-1";"M6";-1,14242721129185;"CE2";0,659686654599048;44;1;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";2,25310857979405
"399";"Greebles-5140-1";"M7";-1,14242721129185;"CE2";0,659686654599048;44;1;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";2,25310857979405
"400";"Greebles-5140-1";"M8";-1,62529876761301;"CE2";0,659686654599048;44;2;"10f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";2,25310857979405
"401";"Greebles-5194-1";"B1";1,27193057031394;"CE2";-0,457446950269413;25;2;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"402";"Greebles-5194-1";"B2";0,306187457671621;"CE2";-0,457446950269413;25;3;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"403";"Greebles-5194-1";"B3";-0,659555654970694;"CE2";-0,457446950269413;25;2;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"404";"Greebles-5194-1";"B4";-0,659555654970694;"CE2";-0,457446950269413;25;5;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"405";"Greebles-5194-1";"B5";0,306187457671621;"CE2";-0,457446950269413;25;6;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"406";"Greebles-5194-1";"B6";1,75480212663509;"CE2";-0,457446950269413;25;8;"80f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"407";"Greebles-5194-1";"B7";-1,14242721129185;"CE2";-0,457446950269413;25;5;"20f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"408";"Greebles-5194-1";"B8";-1,14242721129185;"CE2";-0,457446950269413;25;4;"20f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"409";"Greebles-5194-1";"M1";1,75480212663509;"CE2";-0,457446950269413;25;9;"80f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"410";"Greebles-5194-1";"M2";1,27193057031394;"CE2";-0,457446950269413;25;7;"70f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"411";"Greebles-5194-1";"M3";1,75480212663509;"CE2";-0,457446950269413;25;8;"80f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"412";"Greebles-5194-1";"M4";0,789059013992778;"CE2";-0,457446950269413;25;6;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"413";"Greebles-5194-1";"M5";1,75480212663509;"CE2";-0,457446950269413;25;5;"80f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"414";"Greebles-5194-1";"M6";0,789059013992778;"CE2";-0,457446950269413;25;7;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"415";"Greebles-5194-1";"M7";1,27193057031394;"CE2";-0,457446950269413;25;7;"70f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"416";"Greebles-5194-1";"M8";1,75480212663509;"CE2";-0,457446950269413;25;8;"80f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"417";"Greebles-5204-1";"B1";1,27193057031394;"CE1";0,771400015085894;36;4;"70f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"418";"Greebles-5204-1";"B2";-0,659555654970694;"CE1";0,771400015085894;36;4;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"419";"Greebles-5204-1";"B3";0,789059013992778;"CE1";0,771400015085894;36;4;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"420";"Greebles-5204-1";"B4";1,27193057031394;"CE1";0,771400015085894;36;3;"70f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"421";"Greebles-5204-1";"B5";1,27193057031394;"CE1";0,771400015085894;36;7;"70f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"422";"Greebles-5204-1";"B6";-1,14242721129185;"CE1";0,771400015085894;36;5;"20f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"423";"Greebles-5204-1";"B7";-0,659555654970694;"CE1";0,771400015085894;36;3;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"424";"Greebles-5204-1";"B8";0,789059013992778;"CE1";0,771400015085894;36;6;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"425";"Greebles-5204-1";"M1";-0,176684098649536;"CE1";0,771400015085894;36;6;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"426";"Greebles-5204-1";"M2";0,789059013992778;"CE1";0,771400015085894;36;6;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"427";"Greebles-5204-1";"M3";0,789059013992778;"CE1";0,771400015085894;36;5;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"428";"Greebles-5204-1";"M4";0,789059013992778;"CE1";0,771400015085894;36;6;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"429";"Greebles-5204-1";"M5";1,27193057031394;"CE1";0,771400015085894;36;6;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"430";"Greebles-5204-1";"M6";-0,176684098649536;"CE1";0,771400015085894;36;4;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"431";"Greebles-5204-1";"M7";-0,659555654970694;"CE1";0,771400015085894;36;5;"30f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"432";"Greebles-5204-1";"M8";0,789059013992778;"CE1";0,771400015085894;36;6;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"433";"Greebles-5322-1";"B1";-0,659555654970694;"CE2";0,771400015085894;27;2;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,530807535089325
"434";"Greebles-5322-1";"B2";-0,659555654970694;"CE2";0,771400015085894;27;5;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,530807535089325
"435";"Greebles-5322-1";"B3";1,27193057031394;"CE2";0,771400015085894;27;4;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,530807535089325
"436";"Greebles-5322-1";"B4";1,80308928226721;"CE2";0,771400015085894;27;2;"810";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,530807535089325
"437";"Greebles-5322-1";"B5";1,75480212663509;"CE2";0,771400015085894;27;2;"80f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,530807535089325
"438";"Greebles-5322-1";"B6";0,5476232358322;"CE2";0,771400015085894;27;6;"55f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,530807535089325
"439";"Greebles-5322-1";"B7";1,75480212663509;"CE2";0,771400015085894;27;2;"80f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,530807535089325
"440";"Greebles-5322-1";"B8";-0,659555654970694;"CE2";0,771400015085894;27;5;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,530807535089325
"441";"Greebles-5322-1";"M1";-1,14242721129185;"CE2";0,771400015085894;27;8;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,530807535089325
"442";"Greebles-5322-1";"M2";-1,14242721129185;"CE2";0,771400015085894;27;7;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,530807535089325
"443";"Greebles-5322-1";"M3";-1,14242721129185;"CE2";0,771400015085894;27;8;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,530807535089325
"444";"Greebles-5322-1";"M4";-1,14242721129185;"CE2";0,771400015085894;27;8;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,530807535089325
"445";"Greebles-5322-1";"M5";-1,14242721129185;"CE2";0,771400015085894;27;7;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,530807535089325
"446";"Greebles-5322-1";"M6";-1,14242721129185;"CE2";0,771400015085894;27;6;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,530807535089325
"447";"Greebles-5322-1";"M7";-1,14242721129185;"CE2";0,771400015085894;27;7;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,530807535089325
"448";"Greebles-5322-1";"M8";-1,14242721129185;"CE2";0,771400015085894;27;7;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,530807535089325
"449";"Greebles-5513-1";"B1";0,789059013992778;"CE1";-0,345733589782567;36;7;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"450";"Greebles-5513-1";"B2";-0,659555654970694;"CE1";-0,345733589782567;36;8;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"451";"Greebles-5513-1";"B3";-0,176684098649536;"CE1";-0,345733589782567;36;7;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"452";"Greebles-5513-1";"B4";0,789059013992778;"CE1";-0,345733589782567;36;8;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"453";"Greebles-5513-1";"B5";0,306187457671621;"CE1";-0,345733589782567;36;7;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"454";"Greebles-5513-1";"B6";-0,659555654970694;"CE1";-0,345733589782567;36;7;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"455";"Greebles-5513-1";"B7";-0,176684098649536;"CE1";-0,345733589782567;36;8;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"456";"Greebles-5513-1";"B8";-0,176684098649536;"CE1";-0,345733589782567;36;8;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";0,943030408084227
"457";"Greebles-5513-1";"M1";0,789059013992778;"CE1";-0,345733589782567;36;6;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"458";"Greebles-5513-1";"M2";0,306187457671621;"CE1";-0,345733589782567;36;4;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"459";"Greebles-5513-1";"M3";0,306187457671621;"CE1";-0,345733589782567;36;5;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"460";"Greebles-5513-1";"M4";-0,176684098649536;"CE1";-0,345733589782567;36;5;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"461";"Greebles-5513-1";"M5";1,27193057031394;"CE1";-0,345733589782567;36;5;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"462";"Greebles-5513-1";"M6";0,306187457671621;"CE1";-0,345733589782567;36;6;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"463";"Greebles-5513-1";"M7";0,789059013992778;"CE1";-0,345733589782567;36;4;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"464";"Greebles-5513-1";"M8";0,789059013992778;"CE1";-0,345733589782567;36;5;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";0,943030408084227
"465";"Greebles-5579-1";"B1";-0,659555654970694;"CE1";1,55339353849382;40;4;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,59806949393914
"466";"Greebles-5579-1";"B2";-0,659555654970694;"CE1";1,55339353849382;40;3;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,59806949393914
"467";"Greebles-5579-1";"B3";0,789059013992778;"CE1";1,55339353849382;40;4;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,59806949393914
"468";"Greebles-5579-1";"B4";-0,176684098649536;"CE1";1,55339353849382;40;4;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,59806949393914
"469";"Greebles-5579-1";"B5";1,27193057031394;"CE1";1,55339353849382;40;4;"70f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,59806949393914
"470";"Greebles-5579-1";"B6";0,789059013992778;"CE1";1,55339353849382;40;4;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,59806949393914
"471";"Greebles-5579-1";"B7";-0,176684098649536;"CE1";1,55339353849382;40;4;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,59806949393914
"472";"Greebles-5579-1";"B8";-0,176684098649536;"CE1";1,55339353849382;40;6;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,59806949393914
"473";"Greebles-5579-1";"M1";1,27193057031394;"CE1";1,55339353849382;40;7;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,59806949393914
"474";"Greebles-5579-1";"M2";1,27193057031394;"CE1";1,55339353849382;40;7;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,59806949393914
"475";"Greebles-5579-1";"M3";0,789059013992778;"CE1";1,55339353849382;40;8;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,59806949393914
"476";"Greebles-5579-1";"M4";-0,176684098649536;"CE1";1,55339353849382;40;7;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,59806949393914
"477";"Greebles-5579-1";"M5";-0,176684098649536;"CE1";1,55339353849382;40;7;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,59806949393914
"478";"Greebles-5579-1";"M6";1,27193057031394;"CE1";1,55339353849382;40;7;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,59806949393914
"479";"Greebles-5579-1";"M7";-0,659555654970694;"CE1";1,55339353849382;40;7;"30f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,59806949393914
"480";"Greebles-5579-1";"M8";1,27193057031394;"CE1";1,55339353849382;40;8;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,59806949393914
"497";"Greebles-5653-1";"B1";2,62397092801318;"CE2";-0,904300392216797;35;8;"988";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,779270636620499
"498";"Greebles-5653-1";"B2";1,27193057031394;"CE2";-0,904300392216797;35;7;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,779270636620499
"499";"Greebles-5653-1";"B3";1,99623790479567;"CE2";-0,904300392216797;35;6;"85f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,779270636620499
"500";"Greebles-5653-1";"B4";1,27193057031394;"CE2";-0,904300392216797;35;8;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,779270636620499
"501";"Greebles-5653-1";"B5";0,306187457671621;"CE2";-0,904300392216797;35;7;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,779270636620499
"502";"Greebles-5653-1";"B6";0,5476232358322;"CE2";-0,904300392216797;35;8;"55f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,779270636620499
"503";"Greebles-5653-1";"B7";1,03049479215336;"CE2";-0,904300392216797;35;7;"65f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,779270636620499
"504";"Greebles-5653-1";"B8";-0,176684098649536;"CE2";-0,904300392216797;35;7;"40f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";0,779270636620499
"505";"Greebles-5653-1";"M1";-0,900991433131272;"CE2";-0,904300392216797;35;3;"25f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";0,779270636620499
"506";"Greebles-5653-1";"M2";-0,659555654970694;"CE2";-0,904300392216797;35;2;"30f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";0,779270636620499
