"ppt","stim1","RWAscore","usvalence","response"
"OMGAMRGVSYLZ","M8",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","M5",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","M2",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","B7",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","M1",0.827490512660664,0.5,9
"ORYGZPJCNMIP","B5",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","B2",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","B8",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","M5",0.827490512660664,0.5,9
"ORYGZPJCNMIP","B3",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","B7",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","B4",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","M2",0.827490512660664,0.5,9
"ORYGZPJCNMIP","M7",0.827490512660664,0.5,9
"ORYGZPJCNMIP","M3",0.827490512660664,0.5,9
"ORYGZPJCNMIP","M4",0.827490512660664,0.5,9
"ORYGZPJCNMIP","B1",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","B6",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","M8",0.827490512660664,0.5,9
"ORYGZPJCNMIP","M6",0.827490512660664,0.5,9
"PDBDOKYUESOX","B4",-0.359060721204378,0.5,4
"PDBDOKYUESOX","B2",-0.359060721204378,0.5,3
"PDBDOKYUESOX","B8",-0.359060721204378,0.5,5
"PDBDOKYUESOX","B5",-0.359060721204378,0.5,4
"PDBDOKYUESOX","B6",-0.359060721204378,0.5,5
"PDBDOKYUESOX","M6",-0.359060721204378,-0.5,6
"PDBDOKYUESOX","M5",-0.359060721204378,-0.5,4
"PDBDOKYUESOX","B7",-0.359060721204378,0.5,5
"PDBDOKYUESOX","B1",-0.359060721204378,0.5,2
"PDBDOKYUESOX","M4",-0.359060721204378,-0.5,5
"PDBDOKYUESOX","M2",-0.359060721204378,-0.5,5
"PDBDOKYUESOX","M8",-0.359060721204378,-0.5,4
"PDBDOKYUESOX","M3",-0.359060721204378,-0.5,4
"PDBDOKYUESOX","M7",-0.359060721204378,-0.5,2
"PDBDOKYUESOX","B3",-0.359060721204378,0.5,6
"PDBDOKYUESOX","M1",-0.359060721204378,-0.5,5
"PLNSODSNJEBE","B2",-0.279957305613375,0.5,5
"PLNSODSNJEBE","B5",-0.279957305613375,0.5,5
"PLNSODSNJEBE","B7",-0.279957305613375,0.5,5
"PLNSODSNJEBE","M4",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","B8",-0.279957305613375,0.5,5
"PLNSODSNJEBE","M1",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","B1",-0.279957305613375,0.5,5
"PLNSODSNJEBE","B6",-0.279957305613375,0.5,5
"PLNSODSNJEBE","M6",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","B3",-0.279957305613375,0.5,5
"PLNSODSNJEBE","M3",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","M7",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","B4",-0.279957305613375,0.5,5
"PLNSODSNJEBE","M8",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","M2",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","M5",-0.279957305613375,-0.5,5
"PMXHJYZKQLJR","M2",0.43197343470565,0.5,5
"PMXHJYZKQLJR","B4",0.43197343470565,-0.5,4
"PMXHJYZKQLJR","M8",0.43197343470565,0.5,3
"PMXHJYZKQLJR","B6",0.43197343470565,-0.5,5
"PMXHJYZKQLJR","B3",0.43197343470565,-0.5,4
"PMXHJYZKQLJR","B1",0.43197343470565,-0.5,7
"PMXHJYZKQLJR","M1",0.43197343470565,0.5,6
"PMXHJYZKQLJR","B2",0.43197343470565,-0.5,6
"PMXHJYZKQLJR","B7",0.43197343470565,-0.5,4
"PMXHJYZKQLJR","M3",0.43197343470565,0.5,3
"PMXHJYZKQLJR","B8",0.43197343470565,-0.5,6
"PMXHJYZKQLJR","M6",0.43197343470565,0.5,5
"PMXHJYZKQLJR","M4",0.43197343470565,0.5,4
"PMXHJYZKQLJR","M7",0.43197343470565,0.5,4
"PMXHJYZKQLJR","M5",0.43197343470565,0.5,5
"PMXHJYZKQLJR","B5",0.43197343470565,-0.5,6
"POZQSUQQDPEN","M1",0.511076850296653,0.5,4
"POZQSUQQDPEN","M2",0.511076850296653,0.5,3
"POZQSUQQDPEN","B5",0.511076850296653,-0.5,3
"POZQSUQQDPEN","M3",0.511076850296653,0.5,3
"POZQSUQQDPEN","B1",0.511076850296653,-0.5,4
"POZQSUQQDPEN","M6",0.511076850296653,0.5,4
"POZQSUQQDPEN","B3",0.511076850296653,-0.5,4
"POZQSUQQDPEN","B4",0.511076850296653,-0.5,5
"POZQSUQQDPEN","M8",0.511076850296653,0.5,6
"POZQSUQQDPEN","B7",0.511076850296653,-0.5,5
"POZQSUQQDPEN","B6",0.511076850296653,-0.5,5
"POZQSUQQDPEN","M4",0.511076850296653,0.5,4
"POZQSUQQDPEN","M5",0.511076850296653,0.5,4
"POZQSUQQDPEN","M7",0.511076850296653,0.5,5
"POZQSUQQDPEN","B2",0.511076850296653,-0.5,5
"POZQSUQQDPEN","B8",0.511076850296653,-0.5,4
"PVUCJZOHGBVC","B5",-0.121750474431369,0.5,8
"PVUCJZOHGBVC","M7",-0.121750474431369,-0.5,8
"PVUCJZOHGBVC","B2",-0.121750474431369,0.5,7
"PVUCJZOHGBVC","B7",-0.121750474431369,0.5,8
"PVUCJZOHGBVC","M6",-0.121750474431369,-0.5,5
"PVUCJZOHGBVC","M2",-0.121750474431369,-0.5,8
"PVUCJZOHGBVC","B8",-0.121750474431369,0.5,8
"PVUCJZOHGBVC","M5",-0.121750474431369,-0.5,8
"PVUCJZOHGBVC","M1",-0.121750474431369,-0.5,7
"PVUCJZOHGBVC","B4",-0.121750474431369,0.5,8
"PVUCJZOHGBVC","B1",-0.121750474431369,0.5,9
"PVUCJZOHGBVC","M3",-0.121750474431369,-0.5,8
"PVUCJZOHGBVC","B3",-0.121750474431369,0.5,8
"PVUCJZOHGBVC","M8",-0.121750474431369,-0.5,4
"PVUCJZOHGBVC","M4",-0.121750474431369,-0.5,8
"PVUCJZOHGBVC","B6",-0.121750474431369,0.5,9
"RFCABOJZIWIU","M1",2.40955882448072,-0.5,7
"RFCABOJZIWIU","M4",2.40955882448072,-0.5,6
"RFCABOJZIWIU","B7",2.40955882448072,0.5,9
"RFCABOJZIWIU","B6",2.40955882448072,0.5,8
"RFCABOJZIWIU","B1",2.40955882448072,0.5,9
"RFCABOJZIWIU","B8",2.40955882448072,0.5,9
"RFCABOJZIWIU","B2",2.40955882448072,0.5,8
"RFCABOJZIWIU","M6",2.40955882448072,-0.5,5
"RFCABOJZIWIU","B4",2.40955882448072,0.5,9
"RFCABOJZIWIU","M3",2.40955882448072,-0.5,7
"RFCABOJZIWIU","B5",2.40955882448072,0.5,9
"RFCABOJZIWIU","M7",2.40955882448072,-0.5,7
"RFCABOJZIWIU","M2",2.40955882448072,-0.5,7
"RFCABOJZIWIU","M5",2.40955882448072,-0.5,5
"RFCABOJZIWIU","B3",2.40955882448072,0.5,9
"RFCABOJZIWIU","M8",2.40955882448072,-0.5,7
"RJYLXBUUVHHX","M1",0.115559772341639,0.5,2
"RJYLXBUUVHHX","B2",0.115559772341639,-0.5,2
"RJYLXBUUVHHX","B3",0.115559772341639,-0.5,3
"RJYLXBUUVHHX","M4",0.115559772341639,0.5,4
"RJYLXBUUVHHX","B8",0.115559772341639,-0.5,2
"RJYLXBUUVHHX","M7",0.115559772341639,0.5,3
"RJYLXBUUVHHX","B4",0.115559772341639,-0.5,2
"RJYLXBUUVHHX","B6",0.115559772341639,-0.5,2
"RJYLXBUUVHHX","B1",0.115559772341639,-0.5,2
"RJYLXBUUVHHX","M8",0.115559772341639,0.5,3
"RJYLXBUUVHHX","M2",0.115559772341639,0.5,2
"RJYLXBUUVHHX","B7",0.115559772341639,-0.5,2
"RJYLXBUUVHHX","B5",0.115559772341639,-0.5,2
"RJYLXBUUVHHX","M6",0.115559772341639,0.5,2
"RJYLXBUUVHHX","M3",0.115559772341639,0.5,3
"RJYLXBUUVHHX","M5",0.115559772341639,0.5,3
"RLYRWKYXZDAA","B8",-1.38740512388741,0.5,5
"RLYRWKYXZDAA","M7",-1.38740512388741,-0.5,5
"RLYRWKYXZDAA","B1",-1.38740512388741,0.5,5
"RLYRWKYXZDAA","B4",-1.38740512388741,0.5,5
"RLYRWKYXZDAA","M4",-1.38740512388741,-0.5,5
"RLYRWKYXZDAA","B2",-1.38740512388741,0.5,5
"RLYRWKYXZDAA","M6",-1.38740512388741,-0.5,5
"RLYRWKYXZDAA","M3",-1.38740512388741,-0.5,5
"RLYRWKYXZDAA","B5",-1.38740512388741,0.5,5
"RLYRWKYXZDAA","B7",-1.38740512388741,0.5,5
"RLYRWKYXZDAA","B6",-1.38740512388741,0.5,5
"RLYRWKYXZDAA","B3",-1.38740512388741,0.5,5
"RLYRWKYXZDAA","M8",-1.38740512388741,-0.5,5
"RLYRWKYXZDAA","M2",-1.38740512388741,-0.5,5
"RLYRWKYXZDAA","M1",-1.38740512388741,-0.5,5
"RLYRWKYXZDAA","M5",-1.38740512388741,-0.5,5
"SGKNZBTPSCWB","B5",0.827490512660664,-0.5,4
"SGKNZBTPSCWB","M1",0.827490512660664,0.5,4
"SGKNZBTPSCWB","B1",0.827490512660664,-0.5,4
"SGKNZBTPSCWB","B4",0.827490512660664,-0.5,4
"SGKNZBTPSCWB","M8",0.827490512660664,0.5,4
"SGKNZBTPSCWB","M5",0.827490512660664,0.5,4
"SGKNZBTPSCWB","B3",0.827490512660664,-0.5,4
"SGKNZBTPSCWB","M3",0.827490512660664,0.5,4
"SGKNZBTPSCWB","B8",0.827490512660664,-0.5,4
"SGKNZBTPSCWB","M7",0.827490512660664,0.5,4
"SGKNZBTPSCWB","B2",0.827490512660664,-0.5,4
"SGKNZBTPSCWB","B7",0.827490512660664,-0.5,4
"SGKNZBTPSCWB","B6",0.827490512660664,-0.5,4
"SGKNZBTPSCWB","M2",0.827490512660664,0.5,4
"SGKNZBTPSCWB","M4",0.827490512660664,0.5,4
"SGKNZBTPSCWB","M6",0.827490512660664,0.5,4
"SGMWPKDHIDBE","B4",0.273766603523645,-0.5,1
"SGMWPKDHIDBE","M2",0.273766603523645,0.5,9
"SGMWPKDHIDBE","B5",0.273766603523645,-0.5,1
"SGMWPKDHIDBE","M6",0.273766603523645,0.5,9
"SGMWPKDHIDBE","M5",0.273766603523645,0.5,9
"SGMWPKDHIDBE","B2",0.273766603523645,-0.5,1
"SGMWPKDHIDBE","M3",0.273766603523645,0.5,9
"SGMWPKDHIDBE","B7",0.273766603523645,-0.5,1
"SGMWPKDHIDBE","M8",0.273766603523645,0.5,9
"SGMWPKDHIDBE","B3",0.273766603523645,-0.5,1
"SGMWPKDHIDBE","M7",0.273766603523645,0.5,9
"SGMWPKDHIDBE","B1",0.273766603523645,-0.5,1
"SGMWPKDHIDBE","B6",0.273766603523645,-0.5,1
"SGMWPKDHIDBE","B8",0.273766603523645,-0.5,1
"SGMWPKDHIDBE","M1",0.273766603523645,0.5,9
"SGMWPKDHIDBE","M4",0.273766603523645,0.5,9
"SMQORHPVPSKF","M4",0.669283681478659,-0.5,1
"SMQORHPVPSKF","M5",0.669283681478659,-0.5,1
"SMQORHPVPSKF","M1",0.669283681478659,-0.5,1
"SMQORHPVPSKF","M7",0.669283681478659,-0.5,1
"SMQORHPVPSKF","B8",0.669283681478659,0.5,5
"SMQORHPVPSKF","B7",0.669283681478659,0.5,9
"SMQORHPVPSKF","M3",0.669283681478659,-0.5,1
"SMQORHPVPSKF","B1",0.669283681478659,0.5,9
"SMQORHPVPSKF","B2",0.669283681478659,0.5,9
"SMQORHPVPSKF","B6",0.669283681478659,0.5,9
"SMQORHPVPSKF","B3",0.669283681478659,0.5,9
"SMQORHPVPSKF","M6",0.669283681478659,-0.5,1
"SMQORHPVPSKF","B4",0.669283681478659,0.5,9
"SMQORHPVPSKF","M2",0.669283681478659,-0.5,1
"SMQORHPVPSKF","M8",0.669283681478659,-0.5,1
"SMQORHPVPSKF","B5",0.669283681478659,0.5,9
"SREZXTKRNLWS","B7",0.0364563567506363,-0.5,1
"SREZXTKRNLWS","B6",0.0364563567506363,-0.5,1
"SREZXTKRNLWS","M8",0.0364563567506363,0.5,9
"SREZXTKRNLWS","B3",0.0364563567506363,-0.5,1
"SREZXTKRNLWS","B2",0.0364563567506363,-0.5,1
"SREZXTKRNLWS","M1",0.0364563567506363,0.5,9
"SREZXTKRNLWS","B5",0.0364563567506363,-0.5,1
"SREZXTKRNLWS","M6",0.0364563567506363,0.5,9
"SREZXTKRNLWS","B1",0.0364563567506363,-0.5,1
"SREZXTKRNLWS","M4",0.0364563567506363,0.5,9
"SREZXTKRNLWS","M2",0.0364563567506363,0.5,9
"SREZXTKRNLWS","M3",0.0364563567506363,0.5,9
"SREZXTKRNLWS","B8",0.0364563567506363,-0.5,1
"SREZXTKRNLWS","M5",0.0364563567506363,0.5,9
"SREZXTKRNLWS","B4",0.0364563567506363,-0.5,1
"SREZXTKRNLWS","M7",0.0364563567506363,0.5,9
"SUPGXHPYHHDB","B8",-1.22919829270541,0.5,7
"SUPGXHPYHHDB","B7",-1.22919829270541,0.5,7
"SUPGXHPYHHDB","B6",-1.22919829270541,0.5,7
"SUPGXHPYHHDB","B2",-1.22919829270541,0.5,8
"SUPGXHPYHHDB","B1",-1.22919829270541,0.5,7
"SUPGXHPYHHDB","M4",-1.22919829270541,-0.5,3
"SUPGXHPYHHDB","M3",-1.22919829270541,-0.5,3
"SUPGXHPYHHDB","B5",-1.22919829270541,0.5,7
"SUPGXHPYHHDB","M5",-1.22919829270541,-0.5,3
"SUPGXHPYHHDB","M1",-1.22919829270541,-0.5,3
"SUPGXHPYHHDB","M2",-1.22919829270541,-0.5,3
"SUPGXHPYHHDB","B4",-1.22919829270541,0.5,8
"SUPGXHPYHHDB","M8",-1.22919829270541,-0.5,2
"SUPGXHPYHHDB","B3",-1.22919829270541,0.5,8
"SUPGXHPYHHDB","M7",-1.22919829270541,-0.5,3
"SUPGXHPYHHDB","M6",-1.22919829270541,-0.5,2
"SVQPDGVRJMGU","B1",1.14390417502468,-0.5,2
"SVQPDGVRJMGU","B3",1.14390417502468,-0.5,2
"SVQPDGVRJMGU","M8",1.14390417502468,0.5,7
"SVQPDGVRJMGU","B7",1.14390417502468,-0.5,2
"SVQPDGVRJMGU","B2",1.14390417502468,-0.5,2
"SVQPDGVRJMGU","M4",1.14390417502468,0.5,8
"SVQPDGVRJMGU","M3",1.14390417502468,0.5,8
"SVQPDGVRJMGU","B4",1.14390417502468,-0.5,2
"SVQPDGVRJMGU","M2",1.14390417502468,0.5,8
"SVQPDGVRJMGU","B6",1.14390417502468,-0.5,2
"SVQPDGVRJMGU","M1",1.14390417502468,0.5,8
"SVQPDGVRJMGU","M6",1.14390417502468,0.5,8
"SVQPDGVRJMGU","B8",1.14390417502468,-0.5,2
"SVQPDGVRJMGU","B5",1.14390417502468,-0.5,2
"SVQPDGVRJMGU","M7",1.14390417502468,0.5,8
"SVQPDGVRJMGU","M5",1.14390417502468,0.5,8
"SYHSGZTBDVDE","M5",-0.912784630341397,0.5,5
"SYHSGZTBDVDE","M1",-0.912784630341397,0.5,2
"SYHSGZTBDVDE","B5",-0.912784630341397,-0.5,6
"SYHSGZTBDVDE","B2",-0.912784630341397,-0.5,6
"SYHSGZTBDVDE","B4",-0.912784630341397,-0.5,5
"SYHSGZTBDVDE","M7",-0.912784630341397,0.5,4
"SYHSGZTBDVDE","M6",-0.912784630341397,0.5,3
"SYHSGZTBDVDE","B7",-0.912784630341397,-0.5,5
"SYHSGZTBDVDE","M2",-0.912784630341397,0.5,3
"SYHSGZTBDVDE","M3",-0.912784630341397,0.5,3
"SYHSGZTBDVDE","B8",-0.912784630341397,-0.5,6
"SYHSGZTBDVDE","B1",-0.912784630341397,-0.5,6
"SYHSGZTBDVDE","M8",-0.912784630341397,0.5,4
"SYHSGZTBDVDE","M4",-0.912784630341397,0.5,4
"SYHSGZTBDVDE","B3",-0.912784630341397,-0.5,6
"SYHSGZTBDVDE","B6",-0.912784630341397,-0.5,6
"SYVDETOMWQXE","B5",0.98569734384267,-0.5,1
"SYVDETOMWQXE","M8",0.98569734384267,0.5,1
"SYVDETOMWQXE","B8",0.98569734384267,-0.5,1
"SYVDETOMWQXE","M2",0.98569734384267,0.5,9
"SYVDETOMWQXE","B2",0.98569734384267,-0.5,1
"SYVDETOMWQXE","B7",0.98569734384267,-0.5,1
"SYVDETOMWQXE","B6",0.98569734384267,-0.5,1
"SYVDETOMWQXE","M5",0.98569734384267,0.5,9
"SYVDETOMWQXE","M1",0.98569734384267,0.5,9
"SYVDETOMWQXE","M7",0.98569734384267,0.5,9
"SYVDETOMWQXE","M3",0.98569734384267,0.5,9
"SYVDETOMWQXE","B1",0.98569734384267,-0.5,1
"SYVDETOMWQXE","B3",0.98569734384267,-0.5,1
"SYVDETOMWQXE","M4",0.98569734384267,0.5,9
"SYVDETOMWQXE","M6",0.98569734384267,0.5,9
"SYVDETOMWQXE","B4",0.98569734384267,-0.5,1
"TAKGCYZPQOZR","B8",-0.912784630341397,0.5,1
"TAKGCYZPQOZR","B2",-0.912784630341397,0.5,2
"TAKGCYZPQOZR","M1",-0.912784630341397,-0.5,7
"TAKGCYZPQOZR","M8",-0.912784630341397,-0.5,7
"TAKGCYZPQOZR","M7",-0.912784630341397,-0.5,2
"TAKGCYZPQOZR","B4",-0.912784630341397,0.5,7
"TAKGCYZPQOZR","M3",-0.912784630341397,-0.5,5
"TAKGCYZPQOZR","B1",-0.912784630341397,0.5,3
"TAKGCYZPQOZR","B3",-0.912784630341397,0.5,3
"TAKGCYZPQOZR","M5",-0.912784630341397,-0.5,5
"TAKGCYZPQOZR","B5",-0.912784630341397,0.5,8
"TAKGCYZPQOZR","B6",-0.912784630341397,0.5,8
"TAKGCYZPQOZR","B7",-0.912784630341397,0.5,2
"TAKGCYZPQOZR","M2",-0.912784630341397,-0.5,2
"TAKGCYZPQOZR","M6",-0.912784630341397,-0.5,2
"TAKGCYZPQOZR","M4",-0.912784630341397,-0.5,8
"TBKRWNJWVFQX","M7",1.53942125297969,0.5,5
"TBKRWNJWVFQX","B7",1.53942125297969,-0.5,7
"TBKRWNJWVFQX","B1",1.53942125297969,-0.5,7
"TBKRWNJWVFQX","M8",1.53942125297969,0.5,5
"TBKRWNJWVFQX","B4",1.53942125297969,-0.5,7
"TBKRWNJWVFQX","B2",1.53942125297969,-0.5,7
"TBKRWNJWVFQX","M4",1.53942125297969,0.5,6
"TBKRWNJWVFQX","M6",1.53942125297969,0.5,6
"TBKRWNJWVFQX","B8",1.53942125297969,-0.5,7
"TBKRWNJWVFQX","M2",1.53942125297969,0.5,6
"TBKRWNJWVFQX","M3",1.53942125297969,0.5,5
"TBKRWNJWVFQX","M5",1.53942125297969,0.5,6
"TBKRWNJWVFQX","B5",1.53942125297969,-0.5,8
"TBKRWNJWVFQX","M1",1.53942125297969,0.5,5
"TBKRWNJWVFQX","B3",1.53942125297969,-0.5,7
"TBKRWNJWVFQX","B6",1.53942125297969,-0.5,8
"TIXRIQYERPHL","B6",-0.675474383568389,-0.5,4
"TIXRIQYERPHL","M3",-0.675474383568389,0.5,2
"TIXRIQYERPHL","M2",-0.675474383568389,0.5,8
"TIXRIQYERPHL","M8",-0.675474383568389,0.5,8
"TIXRIQYERPHL","B1",-0.675474383568389,-0.5,9
"TIXRIQYERPHL","M4",-0.675474383568389,0.5,3
"TIXRIQYERPHL","M1",-0.675474383568389,0.5,1
"TIXRIQYERPHL","B5",-0.675474383568389,-0.5,5
"TIXRIQYERPHL","B7",-0.675474383568389,-0.5,1
"TIXRIQYERPHL","B3",-0.675474383568389,-0.5,1
"TIXRIQYERPHL","M7",-0.675474383568389,0.5,4
"TIXRIQYERPHL","B2",-0.675474383568389,-0.5,7
"TIXRIQYERPHL","B8",-0.675474383568389,-0.5,5
"TIXRIQYERPHL","M6",-0.675474383568389,0.5,4
"TIXRIQYERPHL","B4",-0.675474383568389,-0.5,4
"TIXRIQYERPHL","M5",-0.675474383568389,0.5,7
"TJEVQLKOPGPC","B2",0.748387097069662,0.5,8
"TJEVQLKOPGPC","M4",0.748387097069662,-0.5,2
"TJEVQLKOPGPC","M8",0.748387097069662,-0.5,2
"TJEVQLKOPGPC","M7",0.748387097069662,-0.5,1
"TJEVQLKOPGPC","B8",0.748387097069662,0.5,8
"TJEVQLKOPGPC","B1",0.748387097069662,0.5,9
"TJEVQLKOPGPC","B3",0.748387097069662,0.5,8
"TJEVQLKOPGPC","B5",0.748387097069662,0.5,8
"TJEVQLKOPGPC","B4",0.748387097069662,0.5,8
"TJEVQLKOPGPC","M6",0.748387097069662,-0.5,1
"TJEVQLKOPGPC","M2",0.748387097069662,-0.5,5
"TJEVQLKOPGPC","M5",0.748387097069662,-0.5,2
"TJEVQLKOPGPC","M3",0.748387097069662,-0.5,1
"TJEVQLKOPGPC","M1",0.748387097069662,-0.5,1
"TJEVQLKOPGPC","B7",0.748387097069662,0.5,8
"TJEVQLKOPGPC","B6",0.748387097069662,0.5,8
"TVKUCDJBUOYY","B1",-1.86202561743343,0.5,6
"TVKUCDJBUOYY","B8",-1.86202561743343,0.5,6
"TVKUCDJBUOYY","M7",-1.86202561743343,-0.5,4
"TVKUCDJBUOYY","B3",-1.86202561743343,0.5,6
"TVKUCDJBUOYY","B5",-1.86202561743343,0.5,4
"TVKUCDJBUOYY","M3",-1.86202561743343,-0.5,4
"TVKUCDJBUOYY","B2",-1.86202561743343,0.5,5
"TVKUCDJBUOYY","M4",-1.86202561743343,-0.5,4
"TVKUCDJBUOYY","B7",-1.86202561743343,0.5,6
"TVKUCDJBUOYY","M8",-1.86202561743343,-0.5,4
"TVKUCDJBUOYY","M1",-1.86202561743343,-0.5,4
"TVKUCDJBUOYY","B6",-1.86202561743343,0.5,5
"TVKUCDJBUOYY","B4",-1.86202561743343,0.5,5
"TVKUCDJBUOYY","M2",-1.86202561743343,-0.5,4
"TVKUCDJBUOYY","M5",-1.86202561743343,-0.5,5
"TVKUCDJBUOYY","M6",-1.86202561743343,-0.5,4
"ULHRSGDIYLPZ","M2",1.38121442179768,0.5,6
"ULHRSGDIYLPZ","B3",1.38121442179768,-0.5,1
"ULHRSGDIYLPZ","B1",1.38121442179768,-0.5,2
"ULHRSGDIYLPZ","B4",1.38121442179768,-0.5,1
"ULHRSGDIYLPZ","M3",1.38121442179768,0.5,8
"ULHRSGDIYLPZ","M7",1.38121442179768,0.5,7
"ULHRSGDIYLPZ","M4",1.38121442179768,0.5,9
"ULHRSGDIYLPZ","B5",1.38121442179768,-0.5,1
"ULHRSGDIYLPZ","B7",1.38121442179768,-0.5,1
"ULHRSGDIYLPZ","M8",1.38121442179768,0.5,9
"ULHRSGDIYLPZ","B6",1.38121442179768,-0.5,7
"ULHRSGDIYLPZ","M6",1.38121442179768,0.5,7
"ULHRSGDIYLPZ","M1",1.38121442179768,0.5,9
"ULHRSGDIYLPZ","B8",1.38121442179768,-0.5,7
"ULHRSGDIYLPZ","B2",1.38121442179768,-0.5,1
"ULHRSGDIYLPZ","M5",1.38121442179768,0.5,9
"VBVZCJIIWHKO","B1",-0.359060721204378,0.5,9
"VBVZCJIIWHKO","B8",-0.359060721204378,0.5,9
"VBVZCJIIWHKO","M5",-0.359060721204378,-0.5,1
"VBVZCJIIWHKO","M6",-0.359060721204378,-0.5,1
"VBVZCJIIWHKO","B4",-0.359060721204378,0.5,9
"VBVZCJIIWHKO","M1",-0.359060721204378,-0.5,1
"VBVZCJIIWHKO","B3",-0.359060721204378,0.5,9
"VBVZCJIIWHKO","B7",-0.359060721204378,0.5,9
"VBVZCJIIWHKO","B6",-0.359060721204378,0.5,9
"VBVZCJIIWHKO","M4",-0.359060721204378,-0.5,1
"VBVZCJIIWHKO","M2",-0.359060721204378,-0.5,1
"VBVZCJIIWHKO","M3",-0.359060721204378,-0.5,1
"VBVZCJIIWHKO","M8",-0.359060721204378,-0.5,1
"VBVZCJIIWHKO","M7",-0.359060721204378,-0.5,1
"VBVZCJIIWHKO","B2",-0.359060721204378,0.5,9
"VBVZCJIIWHKO","B5",-0.359060721204378,0.5,9
"VJVYTEWCMFJX","B1",0.115559772341639,-0.5,1
"VJVYTEWCMFJX","B4",0.115559772341639,-0.5,1
"VJVYTEWCMFJX","B6",0.115559772341639,-0.5,1
"VJVYTEWCMFJX","B2",0.115559772341639,-0.5,1
"VJVYTEWCMFJX","M6",0.115559772341639,0.5,9
"VJVYTEWCMFJX","B8",0.115559772341639,-0.5,1
"VJVYTEWCMFJX","M1",0.115559772341639,0.5,9
"VJVYTEWCMFJX","M5",0.115559772341639,0.5,9
"VJVYTEWCMFJX","M8",0.115559772341639,0.5,9
"VJVYTEWCMFJX","M4",0.115559772341639,0.5,9
"VJVYTEWCMFJX","M3",0.115559772341639,0.5,9
"VJVYTEWCMFJX","B7",0.115559772341639,-0.5,1
"VJVYTEWCMFJX","M2",0.115559772341639,0.5,9
"VJVYTEWCMFJX","M7",0.115559772341639,0.5,9
"VJVYTEWCMFJX","B3",0.115559772341639,-0.5,1
"VJVYTEWCMFJX","B5",0.115559772341639,-0.5,1
"VLIHZASOIKGF","M5",0.669283681478659,0.5,7
"VLIHZASOIKGF","B8",0.669283681478659,-0.5,7
"VLIHZASOIKGF","B4",0.669283681478659,-0.5,8
"VLIHZASOIKGF","M3",0.669283681478659,0.5,7
"VLIHZASOIKGF","B3",0.669283681478659,-0.5,8
"VLIHZASOIKGF","M4",0.669283681478659,0.5,7
"VLIHZASOIKGF","B5",0.669283681478659,-0.5,7
"VLIHZASOIKGF","M1",0.669283681478659,0.5,7
"VLIHZASOIKGF","M2",0.669283681478659,0.5,7
"VLIHZASOIKGF","B7",0.669283681478659,-0.5,7
"VLIHZASOIKGF","M7",0.669283681478659,0.5,7
"VLIHZASOIKGF","B6",0.669283681478659,-0.5,7
"VLIHZASOIKGF","M8",0.669283681478659,0.5,8
"VLIHZASOIKGF","M6",0.669283681478659,0.5,8
"VLIHZASOIKGF","B1",0.669283681478659,-0.5,7
"VLIHZASOIKGF","B2",0.669283681478659,-0.5,7
"WAPPVTZXUUQP","M2",-0.438164136795381,0.5,9
"WAPPVTZXUUQP","M3",-0.438164136795381,0.5,9
"WAPPVTZXUUQP","B7",-0.438164136795381,-0.5,1
"WAPPVTZXUUQP","M4",-0.438164136795381,0.5,9
"WAPPVTZXUUQP","M5",-0.438164136795381,0.5,9
"WAPPVTZXUUQP","B6",-0.438164136795381,-0.5,1
"WAPPVTZXUUQP","M8",-0.438164136795381,0.5,9
"WAPPVTZXUUQP","B1",-0.438164136795381,-0.5,1
"WAPPVTZXUUQP","B8",-0.438164136795381,-0.5,1
"WAPPVTZXUUQP","B4",-0.438164136795381,-0.5,1
"WAPPVTZXUUQP","M1",-0.438164136795381,0.5,9
"WAPPVTZXUUQP","B3",-0.438164136795381,-0.5,1
"WAPPVTZXUUQP","B2",-0.438164136795381,-0.5,1
"WAPPVTZXUUQP","B5",-0.438164136795381,-0.5,1
"WAPPVTZXUUQP","M6",-0.438164136795381,0.5,9
"WAPPVTZXUUQP","M7",-0.438164136795381,0.5,9
"WBSTTTHPQHYL","B5",2.80507590243573,-0.5,5
"WBSTTTHPQHYL","M6",2.80507590243573,0.5,8
"WBSTTTHPQHYL","B3",2.80507590243573,-0.5,1
"WBSTTTHPQHYL","B6",2.80507590243573,-0.5,5
"WBSTTTHPQHYL","M4",2.80507590243573,0.5,8
