"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","button3","button4","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"HEFHAUZRWXRM","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","3 2 3 4 5 6 7","na","na",89,228,914240,3,2877,0,NA
"HEFHAUZRWXRM","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","12 2 3 4 5 6 7","na","na",90,237,919334,6,4583,0,NA
"HEFHAUZRWXRM","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","1 2 3 4 5 6 7","na","na",91,226,923157,3,3311,0,NA
"HEFHAUZRWXRM","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","10 2 3 4 5 6 7","na","na",92,235,927770,7,4101,0,NA
"HEFHAUZRWXRM","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","15 2 3 4 5 6 7","na","na",93,240,938248,4,9967,0,NA
"HEFHAUZRWXRM","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","9 2 3 4 5 6 7","na","na",94,234,945155,4,6395,0,NA
"HEFHAUZRWXRM","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","4 2 3 4 5 6 7","na","na",95,229,951132,7,5465,0,NA
"HEFHAUZRWXRM","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","7 2 3 4 5 6 7","na","na",96,232,955233,2,3589,0,NA
"HEFHAUZRWXRM","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",97,253,970006,80,6025,0,NA
"HEFHAUZRWXRM","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,978086,90,7548,0,NA
"HEFHAUZRWXRM","form",10,0,"SECS","na","na","na","Business","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,982363,70,3749,0,NA
"HEFHAUZRWXRM","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,987249,90,4356,0,NA
"HEFHAUZRWXRM","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,991341,0,3500,0,NA
"HEFHAUZRWXRM","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,997564,80,5694,0,NA
"HEFHAUZRWXRM","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,1005872,55,7779,0,NA
"HEFHAUZRWXRM","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,1012746,45,6345,0,NA
"HEFHAUZRWXRM","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,1020960,85,7684,0,NA
"HEFHAUZRWXRM","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,1026319,0,4830,0,NA
"HEFHAUZRWXRM","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,1032621,10,5772,0,NA
"HEFHAUZRWXRM","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,1036593,0,3442,0,NA
"HEFHAUZRWXRM","test",18,0,"seriousness","Almost Done !","na","It would be very helpful if you could tell us at this point whether you have taken part seriously<br><br>so that we can use your answers for our scientific analysis or whether you were just clicking through to take a look at the survey?","na","word","na","na","na","na",500,"na","na","na","na","na","na","I have taken part seriously","I have just clicked through Please throw my data away","na","na","na","na","na",NA,NA,1045803,1,8700,0,NA
"HHWQJIHGHECI","test",1,0,"apprentissage","na","na","Watch carefully these four families","na",".jpg","na","learn04","na","na",500,"na","na","na","na","na","na","NEXT","na","na","na","na","na","na",1,1,117237,1,17302,0,NA
"HHWQJIHGHECI","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O6","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",2,23,123631,4,5876,0,NA
"HHWQJIHGHECI","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P5","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",3,30,127391,4,2018,1,NA
"HHWQJIHGHECI","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M6","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",4,15,130811,2,1353,1,NA
"HHWQJIHGHECI","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",5,14,133758,2,1266,1,NA
"HHWQJIHGHECI","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P6","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",6,31,136331,3,1392,0,NA
"HHWQJIHGHECI","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M3","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",7,12,138811,2,1162,1,NA
"HHWQJIHGHECI","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B6","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",8,7,141508,2,1664,0,NA
"HHWQJIHGHECI","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B5","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",9,6,144663,1,1795,1,NA
"HHWQJIHGHECI","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O7","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",10,24,147745,4,1708,0,NA
"HHWQJIHGHECI","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B4","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",11,5,151613,1,2012,1,NA
"HHWQJIHGHECI","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P4","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",12,29,156720,4,3789,1,NA
"HHWQJIHGHECI","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B8","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",13,9,159832,1,1913,1,NA
"HHWQJIHGHECI","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P2","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",14,27,163791,3,2883,0,NA
"HHWQJIHGHECI","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B3","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",15,4,167172,1,2161,1,NA
"HHWQJIHGHECI","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M7","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",16,16,170460,2,1493,1,NA
"HHWQJIHGHECI","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O8","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",17,25,173218,3,1562,1,NA
"HHWQJIHGHECI","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M1","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",18,10,175852,2,1353,1,NA
"HHWQJIHGHECI","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O4","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",19,21,178257,3,1286,1,NA
"HHWQJIHGHECI","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M8","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",20,17,181388,2,1323,1,NA
"HHWQJIHGHECI","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B1","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",21,2,184548,2,1950,0,NA
"HHWQJIHGHECI","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P7","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",22,32,188433,4,1840,1,NA
"HHWQJIHGHECI","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P8","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",23,33,190948,4,1297,1,NA
"HHWQJIHGHECI","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O2","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",24,19,193823,3,1497,1,NA
"HHWQJIHGHECI","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O1","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",25,18,196335,3,1304,1,NA
"HHWQJIHGHECI","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O5","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",26,22,198614,3,1134,1,NA
"HHWQJIHGHECI","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P3","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",27,28,203074,4,2732,1,NA
"HHWQJIHGHECI","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B7","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",28,8,205501,2,1131,0,NA
"HHWQJIHGHECI","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P1","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",29,26,208012,4,1424,1,NA
"HHWQJIHGHECI","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M2","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",30,11,211512,2,1724,1,NA
"HHWQJIHGHECI","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O3","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",31,20,215431,3,2237,1,NA
"HHWQJIHGHECI","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B2","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",32,3,218027,1,1285,1,NA
"HHWQJIHGHECI","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M4","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",33,13,220535,2,1088,1,NA
"HHWQJIHGHECI","test",8,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P8","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",34,89,532208,5,9850,0,NA
"HHWQJIHGHECI","test",15,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M7","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",35,80,535737,5,3018,0,NA
"HHWQJIHGHECI","test",9,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M1","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",36,74,540526,5,4278,0,NA
"HHWQJIHGHECI","test",2,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",37,67,543621,5,2584,0,NA
"HHWQJIHGHECI","test",11,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M3","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",38,76,549156,3,5021,0,NA
"HHWQJIHGHECI","test",16,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O8","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",39,97,551215,5,1549,0,NA
"HHWQJIHGHECI","test",5,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B5","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",40,70,553750,5,2017,0,NA
"HHWQJIHGHECI","test",16,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M8","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",41,81,560858,3,6594,0,NA
"HHWQJIHGHECI","test",14,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O6","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",42,95,563433,5,2059,0,NA
"HHWQJIHGHECI","test",1,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",43,66,567037,3,3091,0,NA
"HHWQJIHGHECI","test",12,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",44,77,568070,5,514,0,NA
"HHWQJIHGHECI","test",10,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O2","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",45,91,568899,5,319,0,NA
"HHWQJIHGHECI","test",1,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P1","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",46,82,569835,5,417,0,NA
"HHWQJIHGHECI","test",14,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M6","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",47,79,570767,5,421,0,NA
"HHWQJIHGHECI","test",4,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P4","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",48,85,571604,5,324,0,NA
"HHWQJIHGHECI","test",8,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B8","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",49,73,572453,5,332,0,NA
"HHWQJIHGHECI","test",7,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P7","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",50,88,573676,5,709,0,NA
"HHWQJIHGHECI","test",9,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O1","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",51,90,574639,5,452,0,NA
"HHWQJIHGHECI","test",15,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O7","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",52,96,575525,5,367,0,NA
"HHWQJIHGHECI","test",13,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M5","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",53,78,576313,5,277,0,NA
"HHWQJIHGHECI","test",10,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M2","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",54,75,577072,5,246,0,NA
"HHWQJIHGHECI","test",13,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O5","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",55,94,577847,5,257,0,NA
"HHWQJIHGHECI","test",12,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O4","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",56,93,578667,5,312,0,NA
"HHWQJIHGHECI","test",6,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P6","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",57,87,579734,5,555,0,NA
"HHWQJIHGHECI","test",4,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",58,69,581112,5,869,0,NA
"HHWQJIHGHECI","test",5,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P5","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",59,86,581843,5,220,0,NA
"HHWQJIHGHECI","test",11,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O3","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",60,92,582726,5,368,0,NA
"HHWQJIHGHECI","test",7,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B7","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",61,72,584440,5,1194,0,NA
"HHWQJIHGHECI","test",2,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P2","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",62,83,585338,5,375,0,NA
"HHWQJIHGHECI","test",3,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B3","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",63,68,585994,5,143,0,NA
"HHWQJIHGHECI","test",6,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B6","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",64,71,586568,5,62,0,NA
"HHWQJIHGHECI","test",3,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P3","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",65,84,587200,5,110,0,NA
"HHWQJIHGHECI","test",2,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B2","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",66,179,598788,2,8999,0,NA
"HHWQJIHGHECI","test",16,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M8","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",67,193,609026,3,9729,0,NA
"HHWQJIHGHECI","test",1,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B1","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",68,178,612134,1,2587,0,NA
"HHWQJIHGHECI","test",3,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B3","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",69,180,614228,1,1573,0,NA
"HHWQJIHGHECI","test",6,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B6","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",70,183,616468,2,1724,0,NA
"HHWQJIHGHECI","test",5,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B5","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",71,182,618165,2,1185,0,NA
"HHWQJIHGHECI","test",13,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M5","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",72,190,621069,2,2383,0,NA
"HHWQJIHGHECI","test",8,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B8","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",73,185,622819,2,1225,0,NA
"HHWQJIHGHECI","test",10,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M2","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",74,187,628546,3,5211,0,NA
