Subject,RWA,SDO,SPE,WCST,CS,Age,assignment,CS_family,CSratings,CSratings_RT,recognition_task,Flex,Flex_c,high_flex,low_flex,filter_3,flex_z,filter_subj_FLEX,filter_$,Ordre,RWA_c,SDO_c,SPE_c
26446,0,0,0,,B2,22,1,-1,4,1617,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
26446,0,0,0,,B3,22,1,-1,5,8831,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
26446,0,0,0,,B4,22,1,-1,5,2943,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
26446,0,0,0,,B5,22,1,-1,7,15966,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
26446,0,0,0,,B6,22,1,-1,4,9265,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
26446,0,0,0,,B7,22,1,-1,7,1919,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
26446,0,0,0,,B8,22,1,-1,5,13016,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
26446,0,0,0,,M1,22,1,1,6,6534,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
26446,0,0,0,,M2,22,1,1,5,2393,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
26446,0,0,0,,M3,22,1,1,7,9536,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
26446,0,0,0,,M4,22,1,1,5,5441,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
26446,0,0,0,,M5,22,1,1,4,8711,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
26446,0,0,0,,M6,22,1,1,6,4759,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
26446,0,0,0,,M7,22,1,1,6,26487,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
26446,0,0,0,,M8,22,1,1,7,1858,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
27205,0,0,0,,B1,38,1,-1,5,1403,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
27205,0,0,0,,B2,38,1,-1,5,3234,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
27205,0,0,0,,B3,38,1,-1,5,1380,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
27205,0,0,0,,B4,38,1,-1,5,4344,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
27205,0,0,0,,B5,38,1,-1,5,4482,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
27205,0,0,0,,B6,38,1,-1,5,2561,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
27205,0,0,0,,B7,38,1,-1,5,1538,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
27205,0,0,0,,B8,38,1,-1,5,18191,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
27205,0,0,0,,M1,38,1,1,5,2490,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
27205,0,0,0,,M2,38,1,1,5,5095,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
27205,0,0,0,,M3,38,1,1,5,5144,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
27205,0,0,0,,M4,38,1,1,5,5671,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
27205,0,0,0,,M5,38,1,1,5,4750,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
27205,0,0,0,,M6,38,1,1,5,2045,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
27205,0,0,0,,M7,38,1,1,5,29533,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
27205,0,0,0,,M8,38,1,1,5,5091,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
27278,0,0,0,,B1,23,1,-1,4,2747,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,,,
27278,0,0,0,,B2,23,1,-1,2,1173,1,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,-1,,,
27278,0,0,0,,B3,23,1,-1,6,1541,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,,,
27278,0,0,0,,B4,23,1,-1,7,3995,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,,,
27278,0,0,0,,B5,23,1,-1,5,1456,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,,,
27278,0,0,0,,B6,23,1,-1,3,3589,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,,,
27278,0,0,0,,B7,23,1,-1,8,1713,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,,,
27278,0,0,0,,B8,23,1,-1,5,971,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,,,
27278,0,0,0,,M1,23,1,1,6,2555,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,,,
27278,0,0,0,,M2,23,1,1,6,1293,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,,,
27278,0,0,0,,M3,23,1,1,5,1661,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,,,
27278,0,0,0,,M4,23,1,1,3,5790,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,,,
27278,0,0,0,,M5,23,1,1,5,1273,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,,,
27278,0,0,0,,M6,23,1,1,5,2885,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,,,
27278,0,0,0,,M7,23,1,1,5,1255,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,,,
27278,0,0,0,,M8,23,1,1,4,5624,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,,,
27788,0,0,0,,B1,19,1,-1,9,786,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,-1,,,
27788,0,0,0,,B2,19,1,-1,7,2782,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
27788,0,0,0,,B3,19,1,-1,6,1542,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
27788,0,0,0,,B4,19,1,-1,8,1685,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
27788,0,0,0,,B5,19,1,-1,9,1287,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,-1,,,
27788,0,0,0,,B6,19,1,-1,9,1461,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,-1,,,
27788,0,0,0,,B7,19,1,-1,9,1154,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,-1,,,
27788,0,0,0,,B8,19,1,-1,9,612,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,-1,,,
27788,0,0,0,,M1,19,1,1,3,2425,0,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
27788,0,0,0,,M2,19,1,1,5,2094,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
27788,0,0,0,,M3,19,1,1,4,1110,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
27788,0,0,0,,M4,19,1,1,5,1658,0,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
27788,0,0,0,,M5,19,1,1,3,7465,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
27788,0,0,0,,M6,19,1,1,4,14506,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
27788,0,0,0,,M7,19,1,1,5,4890,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
27788,0,0,0,,M8,19,1,1,4,7872,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
28210,0,0,0,,B1,19,-1,-1,5,1683,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
28210,0,0,0,,B2,19,-1,-1,6,2012,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
28210,0,0,0,,B3,19,-1,-1,7,7908,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
28210,0,0,0,,B4,19,-1,-1,7,1319,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
28210,0,0,0,,B5,19,-1,-1,4,2178,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
28210,0,0,0,,B6,19,-1,-1,8,2916,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
28210,0,0,0,,B7,19,-1,-1,6,7623,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
28210,0,0,0,,B8,19,-1,-1,6,3455,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
28210,0,0,0,,M1,19,-1,1,5,10589,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
28210,0,0,0,,M2,19,-1,1,7,3038,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
28210,0,0,0,,M3,19,-1,1,4,1338,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
28210,0,0,0,,M4,19,-1,1,7,1853,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
28210,0,0,0,,M5,19,-1,1,5,7100,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
28210,0,0,0,,M6,19,-1,1,4,1672,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
28210,0,0,0,,M7,19,-1,1,7,1051,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
28210,0,0,0,,M8,19,-1,1,5,4005,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
29123,0,0,0,,B1,19,-1,-1,8,6061,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,,,
29123,0,0,0,,B2,19,-1,-1,3,3873,1,"17,19","6,563455","2,4761","10,65081",0,"1,7381046201",1,1,1,,,
29123,0,0,0,,B3,19,-1,-1,6,8608,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,,,
29123,0,0,0,,B4,19,-1,-1,6,3631,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,,,
29123,0,0,0,,B5,19,-1,-1,8,5362,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,,,
29123,0,0,0,,B6,19,-1,-1,5,7597,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,,,
29123,0,0,0,,B7,19,-1,-1,9,3030,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,,,
29123,0,0,0,,B8,19,-1,-1,4,13181,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,,,
29123,0,0,0,,M1,19,-1,1,4,3702,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,-1,,,
29123,0,0,0,,M2,19,-1,1,6,11738,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,-1,,,
29123,0,0,0,,M3,19,-1,1,3,4214,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,-1,,,
29123,0,0,0,,M4,19,-1,1,2,3036,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,-1,,,
29123,0,0,0,,M5,19,-1,1,4,2717,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,-1,,,
29123,0,0,0,,M6,19,-1,1,3,4250,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,-1,,,
29123,0,0,0,,M7,19,-1,1,6,10115,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,-1,,,
29123,0,0,0,,M8,19,-1,1,8,6074,1,"17,19","6,563455","2,4761","10,65081",0,"1,7381046201",1,1,-1,,,
29358,40,23,18,,B1,19,1,-1,5,950,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,B2,19,1,-1,5,420,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,B3,19,1,-1,5,295,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,B4,19,1,-1,5,423,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,B5,19,1,-1,5,357,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,B6,19,1,-1,5,308,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,B7,19,1,-1,5,312,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,B8,19,1,-1,5,508,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,M1,19,1,1,5,291,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,M2,19,1,1,5,2464,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,M3,19,1,1,5,423,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,M4,19,1,1,5,8282,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,M5,19,1,1,5,322,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,M6,19,1,1,5,285,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,M7,19,1,1,5,318,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"8,580645","-1,516129","-4,645161"
29358,40,23,18,,M8,19,1,1,5,297,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"8,580645","-1,516129","-4,645161"
29386,0,0,0,,B1,26,1,-1,8,3471,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,-1,,,
29386,0,0,0,,B2,26,1,-1,6,3931,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
29386,0,0,0,,B3,26,1,-1,9,2858,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,-1,,,
29386,0,0,0,,B4,26,1,-1,6,1625,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
29386,0,0,0,,B5,26,1,-1,7,2199,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
29386,0,0,0,,B6,26,1,-1,2,8363,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
29386,0,0,0,,B7,26,1,-1,5,3368,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
29386,0,0,0,,B8,26,1,-1,7,2918,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
29386,0,0,0,,M1,26,1,1,1,2428,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,1,,,
29386,0,0,0,,M2,26,1,1,1,980,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,1,,,
29386,0,0,0,,M3,26,1,1,2,1891,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
29386,0,0,0,,M4,26,1,1,2,7966,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
29386,0,0,0,,M5,26,1,1,3,2934,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
29386,0,0,0,,M6,26,1,1,4,3225,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
29386,0,0,0,,M7,26,1,1,3,1719,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
29386,0,0,0,,M8,26,1,1,1,1696,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,1,,,
29454,24,14,11,,B1,21,-1,-1,3,2239,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,B2,21,-1,-1,1,1997,1,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,B3,21,-1,-1,1,1355,1,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,B4,21,-1,-1,3,2792,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,B5,21,-1,-1,2,1900,1,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,B6,21,-1,-1,5,4055,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,B7,21,-1,-1,3,6080,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,B8,21,-1,-1,4,2067,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,M1,21,-1,1,7,1229,1,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,-1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,M2,21,-1,1,8,4133,0,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,-1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,M3,21,-1,1,8,4535,1,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,-1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,M4,21,-1,1,8,737,1,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,-1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,M5,21,-1,1,7,643,0,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,-1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,M6,21,-1,1,2,12123,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,M7,21,-1,1,6,2267,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-7,419355","-10,516129","-11,645161"
29454,24,14,11,,M8,21,-1,1,8,1620,1,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,-1,"-7,419355","-10,516129","-11,645161"
30099,43,42,24,,B1,21,1,-1,8,2099,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"11,580645","17,483871","1,354839"
30099,43,42,24,,B2,21,1,-1,7,3323,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"11,580645","17,483871","1,354839"
30099,43,42,24,,B3,21,1,-1,9,1621,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,-1,"11,580645","17,483871","1,354839"
30099,43,42,24,,B4,21,1,-1,9,5026,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,-1,"11,580645","17,483871","1,354839"
30099,43,42,24,,B5,21,1,-1,9,1230,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,-1,"11,580645","17,483871","1,354839"
30099,43,42,24,,B6,21,1,-1,5,1548,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"11,580645","17,483871","1,354839"
30099,43,42,24,,B7,21,1,-1,9,3120,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,-1,"11,580645","17,483871","1,354839"
30099,43,42,24,,B8,21,1,-1,6,2559,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"11,580645","17,483871","1,354839"
30099,43,42,24,,M1,21,1,1,5,6099,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"11,580645","17,483871","1,354839"
30099,43,42,24,,M2,21,1,1,2,1833,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,1,"11,580645","17,483871","1,354839"
30099,43,42,24,,M3,21,1,1,1,1263,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,1,"11,580645","17,483871","1,354839"
30099,43,42,24,,M4,21,1,1,4,2263,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"11,580645","17,483871","1,354839"
30099,43,42,24,,M5,21,1,1,1,1517,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,1,"11,580645","17,483871","1,354839"
30099,43,42,24,,M6,21,1,1,6,2460,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"11,580645","17,483871","1,354839"
30099,43,42,24,,M7,21,1,1,3,2049,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"11,580645","17,483871","1,354839"
30099,43,42,24,,M8,21,1,1,1,1589,1,"9,38","-1,246545","-5,3339","2,84081",0,"-0,3301044379",1,1,1,"11,580645","17,483871","1,354839"
31445,31,25,23,,B1,19,1,-1,9,7472,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,-1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,B2,19,1,-1,7,1785,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,B3,19,1,-1,8,2050,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,B4,19,1,-1,9,1455,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,-1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,B5,19,1,-1,9,1365,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,-1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,B6,19,1,-1,6,5520,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,B7,19,1,-1,8,1857,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,B8,19,1,-1,6,2054,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,M1,19,1,1,1,1533,0,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,M2,19,1,1,3,7905,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,M3,19,1,1,4,1659,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,M4,19,1,1,2,3467,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,M5,19,1,1,5,1818,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,M6,19,1,1,5,1776,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,M7,19,1,1,4,1759,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"-0,419355","0,483871","0,354839"
31445,31,25,23,,M8,19,1,1,2,1443,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,1,"-0,419355","0,483871","0,354839"
31931,20,21,23,,B1,20,-1,-1,5,2207,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,"-11,419355","-3,516129","0,354839"
31931,20,21,23,,B2,20,-1,-1,5,2981,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,"-11,419355","-3,516129","0,354839"
31931,20,21,23,,B3,20,-1,-1,5,1568,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,"-11,419355","-3,516129","0,354839"
31931,20,21,23,,B4,20,-1,-1,5,1486,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,"-11,419355","-3,516129","0,354839"
31931,20,21,23,,B5,20,-1,-1,5,5709,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,"-11,419355","-3,516129","0,354839"
31931,20,21,23,,B6,20,-1,-1,5,765,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,"-11,419355","-3,516129","0,354839"
31931,20,21,23,,B7,20,-1,-1,5,616,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,"-11,419355","-3,516129","0,354839"
31931,20,21,23,,B8,20,-1,-1,5,2833,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,1,"-11,419355","-3,516129","0,354839"
31931,20,21,23,,M1,20,-1,1,5,3289,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,-1,"-11,419355","-3,516129","0,354839"
31931,20,21,23,,M2,20,-1,1,5,1359,1,"17,19","6,563455","2,4761","10,65081",1,"1,7381046201",1,1,-1,"-11,419355","-3,516129","0,354839"
